block_idx,block_name,n_anchors,microprice__joint,microprice__prem_byb,microprice__prem_okx,microprice__prem_bin,microprice__gap_okx-byb,microprice__gap_bin-byb,ofi_normalised__joint,ofi_normalised__byb,ofi_normalised__okx,ofi_normalised__bin,ofi__joint,ofi__byb,ofi__bin,ofi__okx,price_momentum__joint,price_momentum__byb,price_momentum__okx,price_momentum__bin,flow_persistence__joint,flow_persistence__bin,flow_persistence__byb,flow_persistence__okx,xv_book_pressure__joint,xv_book_pressure__gap_okx-byb_QI,xv_book_pressure__gap_okx-byb_prem,xv_book_pressure__gap_bin-byb_QI,xv_book_pressure__gap_bin-byb_prem,trade_rate_surge__joint,trade_rate_surge__byb,trade_rate_surge__okx,trade_rate_surge__bin,mid_rate_surge__joint,mid_rate_surge__byb,mid_rate_surge__okx,mid_rate_surge__bin,trade_rate_normalised__joint,trade_rate_normalised__byb,trade_rate_normalised__okx,trade_rate_normalised__bin,volume_normalised__joint,volume_normalised__byb,volume_normalised__okx,volume_normalised__bin,vol_over_rate__joint,vol_over_rate__byb,vol_over_rate__okx,vol_over_rate__bin,volume_surge__joint,volume_surge__byb,volume_surge__bin,volume_surge__okx,gap_dynamics__joint,gap_dynamics__okx,gap_dynamics__bin,range_breakout__joint,range_breakout__byb,range_breakout__bin,range_breakout__okx,flow_imbalance__joint,flow_imbalance__bin,flow_imbalance__byb,flow_imbalance__okx
20,holocron.20260528T040255.0,159659,0.27574612862218867,0.271333981962937,0.21255586969298204,0.2515790014426797,0.07821517573545969,0.05591730712212425,0.29181028689315125,0.22208812482936913,0.23590589008167742,0.2566893537671249,0.28596046817522347,0.21604852826884732,0.2474754825265288,0.228683736117248,0.22084619645450873,0.12727000963389193,0.14343214610757896,0.21109522440030057,0.20780319515636092,0.1945735296605184,0.12332522125469826,0.13919510393478135,0.06514398147067534,0.07792500118442784,0.07821517573545969,0.045610280114441834,0.05591730712212425,0.13616040927543877,0.0767693558586956,0.07314469721460237,0.13955005765874953,0.1803306571537373,0.08418221630481834,0.0855563749055405,0.1550649647783396,0.15540556841158937,0.07740249050890641,0.06839142682432076,0.13805629177670822,-0.0019768112192328213,-0.0005779832817079944,0.0009549797797530762,-0.001678925577933768,-0.011007101467177295,-0.012562407357818828,-0.0023791131731090848,0.0023794182563442456,0.007859998679613497,-3.6406257581417245e-05,0.010345120323901974,-0.0014097784591831919,0.17454716022275824,0.10740032358804051,0.17333789305228453,0.19503570916903656,0.12023698867715647,0.20963392080294369,0.15448048195102926,0.18079273904622575,0.15116915737092376,0.10445314659356218,0.10110451971418388
21,holocron.20260528T062557.0,1692763,0.3126516980108255,0.3007841161047133,0.23961215197077523,0.27663953132566177,0.09626323933471832,0.07536501950310055,0.3384556732955824,0.2655168922080291,0.28200748440535645,0.3020281284913735,0.32932915964595255,0.2558502843124277,0.2852052041711062,0.27156579487275784,0.2491345742766057,0.15001962811601016,0.16277789304862722,0.23952051162921387,0.21910531982581047,0.21037822748161353,0.14124148888158328,0.13482532272696587,0.09127069008938994,0.09089979396726595,0.09626323933471832,0.07162774019625588,0.07536501950310055,0.11921893591464021,0.06782933265627382,0.0560777541403608,0.12117226072188884,0.17842961666286894,0.07782543335992222,0.08356903484130034,0.14912402082947712,0.12701214531795396,0.053573631229461946,0.03694203731280628,0.12175603012179013,0.0057136918885472565,0.0011021545734525573,0.0016497413741542455,0.006250916117100921,-0.006719887038477215,-0.0364902578612482,-0.012796703190148764,0.018610898784294075,0.006152526920364457,-0.0012949526937981876,0.007495657599310854,0.00033787613449640097,0.14979409913586036,0.06926909725955167,0.1502043497083421,0.21614482899186105,0.13192718857675187,0.22445697690527136,0.15649225742964126,0.20336811756995155,0.1811126107164686,0.12649144628894055,0.1139998678916231
22,holocron.20260528T062557.1,1647285,0.29420348731107177,0.28064901283575705,0.22807584331185088,0.2521187664997102,0.0806829429475527,0.05746251992419531,0.32081237923099204,0.24696510815201406,0.2625309534660569,0.28368592989589936,0.3093158805081133,0.2377065829028523,0.26370762755751576,0.2483360729575929,0.22486368052294564,0.13922372394420665,0.14752595955274367,0.2157744451483359,0.20395109915128604,0.1934576660921909,0.13717447240392733,0.12892828526145828,0.06417150973395754,0.07638175575178685,0.0806829429475527,0.048806686746652235,0.05746251992419531,0.1141389266942873,0.06347215327629552,0.05699552534154642,0.11528967842702192,0.16222546429306361,0.06714633152797914,0.07780444068729891,0.13042522590225056,0.13285905316562144,0.05495225753022054,0.05665005015249311,0.11688098170549216,0.0024419068432479235,0.001873174083595261,0.0005427601790658765,0.002160408512474274,0.005851919051729451,-0.01492735480082244,-0.006254135364593655,0.0005943433608557452,0.011796443624214309,-0.0011077245364189414,0.011767336273408313,0.0019601576653503205,0.12640804336328518,0.05864854640887743,0.1277578752276793,0.1925975720473473,0.12352192721959328,0.20518216760525132,0.14478364689393555,0.19142389577279448,0.1654057288389105,0.12067632386271897,0.1092361983302215
23,holocron.20260528T062557.2,1611772,0.17687889903689485,0.17221045083614148,0.1386926706822842,0.15251510971780205,0.0426400710092498,0.013602684285621329,0.18308721501821795,0.14925124734300962,0.152688388055883,0.1667129676032566,0.17479648674731363,0.1414111667133971,0.15391110691385806,0.1422209487200382,0.12023072315486269,0.09030267880122708,0.08655630858912997,0.12470017732575456,0.12519243134112282,0.11392913777839622,0.09270277425583219,0.07343319806826056,0.03143625696951849,0.04145703729612267,0.0426400710092498,0.020529592637113927,0.013602684285621329,0.06404384555738402,0.04143132999023892,0.032443498234149465,0.06101230234840506,0.0947917714306542,0.041536015585622046,0.04569158140904367,0.08089914229573794,0.06759316799543558,0.04342198727002715,0.02302813745708336,0.05739290115601196,0.00756537263955076,0.0005568951054778226,0.00027783837367677255,0.008371665029721698,-0.02245962478246146,-0.01984955366603764,-0.009996886252959407,-0.0064876926397693865,0.012359754380260657,-0.0004837881201665284,0.013822238077441165,0.0006495808995878594,0.05527112543194229,0.022757170887956927,0.05509955878931552,0.11585397007134518,0.08738839228736492,0.12270891261745234,0.0899997463636004,0.11988492362595551,0.1030053372520652,0.08142357723759834,0.06457998512127443
24,holocron.20260528T062557.3,1608095,0.25857685869129143,0.2525130576448509,0.2069470544760077,0.22613514147066102,0.07332920370732644,-0.02665821334260558,0.2771418318794238,0.22783478922283154,0.23023192856430152,0.24795460244158077,0.26528093233458866,0.21868749237416626,0.22832217473274552,0.2150130610973633,0.19958608515908344,0.13055407108143252,0.1483792263495969,0.20040284561335325,0.19402259911421785,0.18164481642388464,0.13636591215671073,0.1289100769772665,0.057736706952256,0.0714832222333415,0.07332920370732644,0.033521347592005285,-0.02665821334260558,0.10009774637420295,0.05737049482665631,0.05436529056508947,0.09918224609722424,0.1344459513821531,0.0527276393686263,0.06796699410004046,0.11069925428376869,0.11172913310774378,0.05663324904894233,0.04681247096988746,0.09846306577232565,0.0036792266726698303,-0.0025859862000220946,0.0011905996475781028,0.006830724684486228,-0.01794228845240549,-0.015983914858122533,-0.007191290353672025,-0.0067327008103127695,0.009589291265174618,-0.00029260509233410004,0.009990084484049075,0.0011855711600701757,0.11431406720658432,0.06957829040558103,0.11324816229700699,0.18978818896873437,0.1291972426248683,0.1967459535165621,0.15350336211776328,0.17987467374906452,0.15633064082677645,0.11485790154798754,0.11226137617696189
25,holocron.20260528T062557.4,74155,0.3274922273881222,0.3132507057080307,0.257007259431304,0.28975836547877154,0.10515538010627587,0.059993387060483516,0.3347232841585947,0.2736036266777862,0.27968517255708636,0.2971407058448514,0.3230621431430308,0.2649840167537099,0.27838627971208374,0.26831914208743,0.23420693923152297,0.1392110721449309,0.16104136458348892,0.22217727654983596,0.2396504362198101,0.22140043653759803,0.16175587000072952,0.17698353307496428,0.09566001211316523,0.10313550340094134,0.10515538010627587,0.056588756112685365,0.059993387060483516,0.13196401779736136,0.08076793395771265,0.07810267137166221,0.1259360794865495,0.17025207638973922,0.07344144836836383,0.0865762148020211,0.14194202338508416,0.15894881040585943,0.07798758150069465,0.07654835969101495,0.13360074449578863,-0.0008047678884540582,-7.000015266749038e-05,-0.0013270476586454277,0.0002629879317220529,-0.009684625162501431,-0.0019592919923463736,-0.001604032318832077,0.0020879899376675393,-0.005796745863891603,0.0002174707364764883,0.006117919838180483,-0.013245912842465762,0.1408460331484252,0.07103420728238004,0.14090590643940304,0.2106028064611878,0.15398576911145687,0.2300600311849948,0.17394761587887658,0.21674237437272406,0.17778013479173624,0.1351034633396956,0.14222745183164615
26,holocron.20260601T074800.0,406774,0.3465565238986603,0.32523916725046476,0.2704989988565542,0.30278146426764035,0.10469742649422681,0.05641270167962747,0.36730670050120046,0.2822625644675058,0.30559241947869203,0.33289347837945893,0.3578246959401526,0.275836888234905,0.3163930727950906,0.29606164811341923,0.24522023197071197,0.14663175795232697,0.1728489895285479,0.2427425598456967,0.22695746299278768,0.21446720171102274,0.1541972217065199,0.15216664026877774,0.09570022053922284,0.10153558612401131,0.10469742649422681,0.053387660898130275,0.05641270167962747,0.11064864953526829,0.06430714938078272,0.0655877347962133,0.11230119715888795,0.17354890076216375,0.06268933899590856,0.08509694176563026,0.14306475233262403,0.11822228892037251,0.06681468442297142,0.04472437159247125,0.11195510170360617,-0.0014445572306110016,0.001329566694940859,0.0004177758099433021,-0.00314002796875322,-0.010448377611077336,-0.025025850215135592,-0.012661505238750453,-0.00441981346318937,0.009789029176582476,-0.0013201748618896364,0.013898473969207917,-0.0014242246732364128,0.15101548385272556,0.08571098859282347,0.15105594407603146,0.22254194423052004,0.130077265942284,0.2293302202454731,0.16411348358077793,0.21270124284697325,0.18250590699341634,0.1387160441399401,0.13025420910116647
27,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,holocron.20260601T135525.0,870433,0.316670278768128,0.30666665567072865,0.2559231112329424,0.27483959842955286,0.08069973070952229,0.038379850577781045,0.35186520907,0.2685871730344684,0.28994262929698056,0.31667578505941907,0.34135890954231074,0.2600879502611597,0.2978054781780871,0.2766141552178856,0.2288008782925885,0.14083042523234662,0.1622190789119812,0.22451865235686586,0.2207523565004478,0.20793605674946852,0.15566650292588505,0.14787705279049784,0.06628593499784599,0.07771405027831242,0.08069973070952229,0.04029697631197982,0.038379850577781045,0.1283909462539073,0.07782827076273363,0.07867601978870581,0.11950802243810918,0.17317003477208626,0.06969874295907355,0.08737421265644843,0.13832387623617454,0.15248922926280817,0.07586462196572163,0.07446266657275066,0.12457430008776135,0.0014583983307300957,0.002746727654780262,-0.0007239457223273127,0.0026479990541690424,-0.025162973530502786,-0.01758681610455956,-0.005835192401843298,0.000665094177972142,0.007853462503283268,-0.00034647333402135216,0.007209435248899901,0.0014707181292184096,0.11467432000984597,0.05540350317609873,0.11522486983560433,0.19938693546320563,0.13321072980145784,0.2146359517056994,0.16275808345383444,0.2080659449068535,0.1736849479999356,0.1354435078985789,0.12144776937789174
30,holocron.20260602T020541.0,327877,0.3068878392430634,0.2970161859039913,0.25129143917688473,0.26814175638705223,0.07492156106811364,0.0060256459798860166,0.32414869323281426,0.25049178866007044,0.27508154320707723,0.29523311194898405,0.31170528942283005,0.23785333235441689,0.2753613363119962,0.26160351806019305,0.23626630531586845,0.1423869550405636,0.1779957775176711,0.2329017509155928,0.23485838762370775,0.2203422420832776,0.1621378936145912,0.15894257463601127,0.054242315885362935,0.07491003877837908,0.07492156106811364,0.023703625926027382,0.0060256459798860166,0.12635661260650038,0.0777912220838174,0.06743400535832507,0.12319889983669734,0.17533439402483453,0.07130661420376684,0.0867629968174461,0.14650566525042952,0.15620730497845675,0.08380096331912616,0.06659649381059195,0.1329585529425007,0.001082014380120483,-3.3805884666546215e-05,0.0005356064492831603,0.0010549428887310502,-0.011427100056429787,-0.005219025398500984,-0.0006846800708739109,0.0028101072784597197,0.006779640552686109,0.0004455708234896577,0.009570722143560806,-0.0036995163913689927,0.16683456226895502,0.10024795121552348,0.1659425631683636,0.22183056118902292,0.14968394446213037,0.23554937284995273,0.1864273523462518,0.2077949220288993,0.17516102878861547,0.1347290304712263,0.12168474507769318
31,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,holocron.20260602T074201.0,64311,0.3632661300363137,0.33600426884593354,0.3010743829149642,0.3085383246702203,0.07817972787640613,0.03821325333264246,0.38839915097767247,0.30299418530551486,0.3286710365947156,0.35483115283268657,0.3761414222218197,0.29372745606124057,0.33372851030993905,0.3130890375986915,0.24454393544737052,0.13708228885434426,0.1898741311900658,0.23436947558244745,0.24132676322255128,0.22947563170698293,0.16041128652273354,0.1721610960638299,0.061931624092837284,0.07480265666798055,0.07817972787640613,0.02147773329900456,0.03821325333264246,0.13092756358270224,0.05284195373604403,0.07573035278485327,0.12592068643739737,0.17393327601095318,0.0585248094882829,0.09616721267561926,0.14430496864259845,0.15880317733465224,0.05876704473945915,0.07765201603235014,0.13586686321904137,0.0006899483168866516,0.00309418242668158,-0.0027018114028417584,0.0017872815466773578,-0.012528469130437245,-0.015430349976874869,-0.011035909054097015,0.004684567983501725,0.0072105143871051824,-0.007402184469718909,0.016695985743352765,-0.004133601658912939,0.1620649362544554,0.08838441851310867,0.16191086103763186,0.21695855018760693,0.13832785638348613,0.23886260178495478,0.18480101507315477,0.22543040220914623,0.1876002251165003,0.13743022229279983,0.1365287348094707
39,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,holocron.20260602T092726.0,326024,0.3745913790100856,0.3484348036659561,0.30264245408627666,0.32268897344075137,0.09267591221677207,0.03669486540142726,0.39829564165796694,0.3017160979656238,0.3328951756103377,0.36186678188612437,0.3852486033188008,0.29064958077971964,0.3420899342233877,0.31479906108718075,0.27174987455831195,0.1494636719192591,0.19301338487954445,0.26147968767359087,0.2547743950766686,0.2355462917355465,0.1689796735676307,0.17242235673094097,0.07877216484038488,0.08937492790300429,0.09267591221677207,0.03947816609616836,0.03669486540142726,0.1297082817240653,0.05608925949271505,0.07489187767621795,0.12293560574663055,0.18253112057361698,0.05699398702629223,0.09482387308904462,0.15026437984393703,0.15792473725842554,0.06134788031520823,0.07082970677165608,0.12998588384526905,0.0007807385289500396,-0.0003342781963471403,-0.0012326468719239952,0.0026624951082637738,-0.018759591215839658,-0.018158582900567363,-0.012351759964986816,-0.0007678058708344704,0.0029658897306625853,0.0012856023174731418,0.007229640474790133,-0.004935583333820645,0.16552511165667896,0.09343472053830179,0.16449991913282694,0.24265191478018697,0.13987791563425442,0.2503899825158277,0.18598756243368295,0.23610282417471032,0.1971081959122032,0.15084366395817697,0.13613903128580795
42,holocron.20260602T142714.0,73158,0.4895620763191434,0.4592307298351298,0.4162856817508923,0.4475059056913113,-0.0683783961312006,-0.032721813807772955,0.543482284060012,0.39464925616809327,0.43034255703724644,0.4632192951070758,0.5273655703817612,0.37982867881556415,0.43840411714686356,0.40707456350211596,0.4381790253808968,0.1914070368938265,0.28064383053292385,0.3899839718149386,0.3853324959243413,0.3554648132621636,0.2370941312498211,0.2612970936420158,0.08984528582726752,0.12172084172722314,-0.0683783961312006,0.024596893033145856,-0.032721813807772955,0.21105859450880476,0.06993392020241576,0.10230748183183341,0.20614633065535282,0.27300845338478635,0.0652429265297787,0.12795373299006008,0.211449796696365,0.23154079446296633,0.0639267192453708,0.09808821350003433,0.1916723807643252,0.004674923622494553,0.0012056026435749434,0.00045215313984928174,0.003585454279304401,-0.035874707834722214,-0.026733906019479156,-0.005321877638542638,0.004490686954351147,0.00604699855006241,-0.0002627502815916727,0.004001197805756307,0.0023763732730519294,0.32979163210575385,0.18823282165628025,0.3267039381280633,0.4001331125389534,0.19115262640728542,0.39750497415810787,0.2870578709590327,0.330244536971496,0.2658046283444622,0.20509762035145734,0.20429764531311606
43,holocron.20260602T153102.0,484090,0.41762219107802856,0.38249582280999905,0.34161668023743647,0.3698773653732928,0.08453866075443135,-0.04454849553049582,0.4520497439639487,0.3397586179872759,0.3585497778385934,0.40089909447615335,0.4383301018742114,0.33101063727118685,0.3777737317231132,0.34019960535158456,0.33056294945061376,0.18838146959464702,0.23651109469850187,0.31970285193243736,0.30533658055975593,0.2878727231097064,0.20650861569846057,0.21059479352352922,0.05793753903198027,0.08306838827970148,0.08453866075443135,0.04207330563002951,-0.04454849553049582,0.1745039918594316,0.08263192409123209,0.10156446095161221,0.1724056582511932,0.2285889652080409,0.0786999497098025,0.12021305692451865,0.18752346160916417,0.20683919783509197,0.08263852360349018,0.09905246231090585,0.17855795482142822,0.0019054141280164805,0.0007194672621152476,0.0012057355185011998,0.00237203600545767,-0.027791681078331784,-0.02353111556147558,-0.007695406200852767,0.005019388520980286,-0.0036135740695360935,-0.00038397074801535536,-0.0015017372223116027,-0.0022243627294429996,0.21527059989024727,0.11506374143607237,0.21489391189077922,0.29797137397643364,0.17395309385061652,0.30509868276957364,0.22678155710035153,0.2811399920832353,0.23450030844603442,0.18371628811423707,0.17737110884778318
44,holocron.20260602T221811.0,1716923,0.4075618464870214,0.38256021905068016,0.33565487445213593,0.356551920199886,0.08993596928190294,-0.05067809480197258,0.44449670389689155,0.3394060806859932,0.3618544356853612,0.39048107329578424,0.43097222110125005,0.32675363207978075,0.36731012334919894,0.34423527363674006,0.3394721556878998,0.18464460603119662,0.24496839203289164,0.31929120997045113,0.30885978057095087,0.2892892148472877,0.20190554984649417,0.2222973916806803,0.05204594660193761,0.08971695042926785,0.08993596928190294,-0.0487101392509809,-0.05067809480197258,0.18334447204131363,0.08855697192190307,0.10820102906638815,0.17892948173132808,0.23967643920262058,0.08395301453657705,0.12823148587301497,0.19161033776639416,0.204663377027038,0.08436120166456379,0.09759240831501653,0.17184545857734637,0.0027351724934929905,-0.0002699823228272946,0.00237508477757864,0.001993711526796102,-0.027599798930018016,-0.03404553851280588,-0.011754498310261208,0.004226131982569173,0.0016265948417855253,-0.001217224915465387,0.004857848680684479,-0.0020896655482060544,0.25623035238111674,0.17249444407956813,0.25053209848386065,0.3046293956258389,0.17017018525873268,0.3119554253736923,0.2401131623207676,0.2710633210104284,0.2237669253806049,0.17656986091137258,0.17366963507493824
45,holocron.20260602T221811.1,1244870,0.4985287958267397,0.4304142549309692,0.40732237626710843,0.44406194163845125,0.10107138256333464,-0.022223165384661972,0.5451931536746635,0.3735603889064338,0.4323618725336698,0.47863770019089225,0.5343684552019679,0.36470544994352877,0.4582544962219416,0.42010348378160234,0.4485602183629604,0.19105843827976207,0.30868442879713276,0.42489719838340456,0.3934390492322501,0.37795156582931927,0.22675903768151723,0.27648379646143567,0.07278022698830192,0.09938117701249315,0.10107138256333464,-0.0002459675018841546,-0.022223165384661972,0.24460114505405106,0.09774484076735376,0.13292297075810458,0.24423844948605478,0.3144737374022996,0.08361180902854573,0.15973989928535937,0.27017189821304727,0.27536807973305805,0.09908939159731808,0.1267394200555936,0.2380015904848587,-0.0011840833271325596,-0.003173786531583539,0.00014449143704053924,0.0005869453779663997,-0.009918156278353796,-0.022024803622868544,-0.009188570260072387,0.004652569347897179,-0.0012494195304124933,-0.0008527564951742728,2.5402864872042796e-06,-0.00045120395397948987,0.39108508828977434,0.24400435612464721,0.3892111626146189,0.419065594025051,0.17617182436198875,0.4060690333272091,0.2883029534378819,0.3355684287068013,0.28743117215396297,0.20073107694864095,0.20617541706986325
46,holocron.20260604T155451.0,280136,0.4187777664575263,0.36293572258078943,0.34394450811377675,0.38135142648889897,0.08703009610505533,0.029322186124520734,0.4583333648839609,0.3203255609021015,0.36352972216794244,0.41825239035429257,0.4484371782988625,0.314384255807473,0.40027479508426184,0.35168404828107014,0.33275274626341017,0.16008777768995058,0.228462112015687,0.31450182112469044,0.295672000435307,0.2867942224002015,0.17241141613195246,0.20634283645175772,0.07092148401811924,0.08019433552763044,0.08703009610505533,-0.009975223308285704,0.029322186124520734,0.19019984556885,0.08749289592547353,0.11658296817055062,0.19189847005622368,0.25213480790886283,0.09384340756452066,0.139286252876125,0.21309488825734635,0.22852971342463485,0.0899661963579912,0.11717843944451113,0.19888766641267308,0.004167001167119877,0.0005018361180168657,0.003892492873554934,0.0007852485996230341,0.008611188725112712,-0.01828525848421282,-0.011095759992297977,0.0021969137811877343,-0.0002904377770510669,-0.0006834827379489095,-0.0005970601742565085,0.000959675021876924,0.24870752970757154,0.13986835161618602,0.24763484004265324,0.2834881277490646,0.13889827658794715,0.28776005989913284,0.20440173852290774,0.2730794416113816,0.2340152593076579,0.1593588347114921,0.1703444856236941
47,holocron.20260604T201230.0,1683874,0.5035311844096928,0.4284162452432932,0.38292881256237826,0.4388694916809781,0.12306607536426457,-0.057984342871364995,0.5416860358648917,0.3846873674759445,0.41739849674339247,0.488835479892021,0.53144686797003,0.375335250999945,0.4710998245828761,0.40499278604638844,0.46248797114848245,0.208362566076003,0.32619600662689185,0.44515201941556787,0.4165065618929118,0.4033189532783682,0.22051187221495586,0.296721103620593,0.08109772612604638,0.11875506230592046,0.12306607536426457,-0.03481037325835277,-0.057984342871364995,0.2657658563133448,0.09405778995137104,0.131709382297335,0.27275879017809324,0.32918088546005875,0.0867940872554735,0.15377419242772358,0.29244381803262376,0.30642059580481673,0.09282758837895569,0.13454316040667172,0.2735530760576401,0.0016800717895486539,0.0013782978798909384,-0.0006628439945835229,0.0012042810111888014,-0.00736714780680979,-0.019348628712062554,-0.007100424080980092,0.004633607293810321,0.0006602034764327386,-0.00021049178319271222,-0.0006675603017106541,0.0013924073530621611,0.44352621071719955,0.30278935315724814,0.44169912182044163,0.4373630857008319,0.1834899426342917,0.44126534233464054,0.3194574376290549,0.3486364991613545,0.30557301481726895,0.19774047175931087,0.220736400401938
48,holocron.20260604T201230.1,1717745,0.41087559933569,0.3562588683650649,0.3233485666847899,0.3656346722946176,0.10236752611027496,-0.03038382921533883,0.45191699147485814,0.32771344397339697,0.3457485753024687,0.39893229101602645,0.4422154861914001,0.3165787172141359,0.379305869591533,0.33337657584592534,0.37710820659027877,0.18776622435468562,0.28309695614171415,0.3594088433849104,0.3463027374162106,0.33074769641716145,0.20516596716781732,0.2577562651814754,0.07954440148232987,0.1005496722276085,0.10236752611027496,-0.026731505047513798,-0.03038382921533883,0.22073534486709223,0.09233917565418484,0.1209073831982963,0.220312556713897,0.2752245925450943,0.08343902401681882,0.14490110063482095,0.23607563064720744,0.24408821591353425,0.09629076652159052,0.11647652963118005,0.211476219673903,0.0038370858156448057,0.0025382875792686055,-8.96057612498613e-05,0.002543720436007313,-0.00975846428933562,-0.01756783895378279,-0.014379988507102898,-0.0004557351329003978,0.00539732865277151,-0.00033593148681823615,0.004984442040046902,0.001488708760596938,0.3287971407580657,0.27030453908377733,0.31277506110380926,0.34750479947901375,0.16820589044236992,0.34406912667625195,0.2807934334947504,0.3067708577259327,0.2728382886073266,0.1851345970809173,0.20396881401909234
49,holocron.20260604T201230.2,1576084,0.36010987987090615,0.33434026726492594,0.28947987816032,0.3086006255163301,0.10308631299018955,-0.04438063224094111,0.39853919333317883,0.29798209975356876,0.32391181621204496,0.3599804076255817,0.39002529565912086,0.28678592789644336,0.34402397402036683,0.3139612768074636,0.31746597179238606,0.1554224938707913,0.235709665939629,0.29411607595718464,0.2821285023799467,0.26870207721700295,0.16325246966112086,0.20228657539779624,0.07382853306962295,0.09988948270631093,0.10308631299018955,-0.005921925315252791,-0.04438063224094111,0.16827834218951754,0.06625402342636001,0.09495362033272496,0.1677280291443114,0.22865460708213808,0.06806479178667162,0.11997328717130158,0.19691616378824367,0.1973069017627717,0.06980141122962595,0.09188339669440711,0.17665227857910215,0.005710032116353916,0.0037623916454378598,0.0003051041165997026,0.004537629115777875,0.0019213659800211003,-0.01368300548647823,-0.00892642396046868,-0.0012667595438488055,0.004238304794566494,-0.0005332267867668855,0.003166934614429004,0.0017263756037610989,0.23747627542578056,0.19406126669711662,0.22412483877282458,0.2744669836610541,0.13697555387514623,0.27506108837730175,0.2228904145339731,0.2533685971290905,0.22162581389571664,0.14632390892191888,0.16224134129786658
